AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 0, 21
\Device\HarddiskVolume3\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume3\Windows\System32\svchost.exe [imgsvc], S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files (x86)\Microsoft Intune Management Extension\Microsoft.Management.Services.IntuneWindowsAgent.exe, S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
\Device\HarddiskVolume3\Program Files (x86)\Bonjour\mDNSResponder.exe, S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [NetSetupSvc], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 34, 0, 0, 0, 0, 0, 0, 0, 105, 0, 34
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 39, 0, 0, 0, 0, 0, 0, 0, 20, 0, 39
\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.2011.6-0\NisSrv.exe, S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe, S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Microsoft\OneDrive\OneDrive.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 18, 0, 0, 0, 19, 0, 0, 0, 0, 0, 37
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DisplayEnhancementService], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume3\Windows\System32\WUDFHost.exe, S-1-5-19, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge Dev\Application\msedge.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60004, b000000000, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 427
\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 0, 23
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Microsoft\BingWallpaperApp\BingWallpaperApp.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Users\kiers\AppData\Local\Microsoft\OneDrive\OneDrive.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:09:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60004, b000000000, 0, 10, 0, 0, 0, 79, 0, 0, 0, 0, 0, 89
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Apps\2.0\C15K71QW.YPG\A6PRB3XG.4R6\move..tion_7b728a49b2b0d019_0001.0005_cab60a8d7bc05604\Moveslink2.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 2086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2086
\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.2011.6-0\MsMpEng.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 236, 0, 0, 0, 0, 0, 0, 0, 46, 0, 236
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 5926, 0, 0, 28, 1647, 0, 0, 0, 0, 9, 7601
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286
System Interrupts, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 4112, 71561, 0, 0, 0, 0, 0, 0, 0, 0, 75673
\Device\HarddiskVolume3\Windows\System32\csrss.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47
\Device\HarddiskVolume3\Windows\CCM\CcmExec.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 5316, 0, 0, 1030, 0, 0, 0, 0, 0, 25, 6346
\Device\HarddiskVolume3\Windows\System32\vmwp.exe, S-1-5-83-1-1345184531-1216450621-1748305323-4205298097, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 165, 0, 0, 59, 0, 0, 0, 0, 0, 23, 224
\Device\HarddiskVolume3\Windows\System32\vmwp.exe, S-1-5-83-1-38035312-1290844911-4178270645-1559603911, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 42, 188
\Device\HarddiskVolume3\Windows\System32\dwm.exe, S-1-5-90-0-1, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60018, b000000000, 0, 3470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3470
\Device\HarddiskVolume3\Windows\System32\dwm.exe, S-1-5-90-0-2, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60018, b000000000, 0, 6472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6472
\Device\HarddiskVolume3\Windows\explorer.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57
\Device\HarddiskVolume3\Windows\explorer.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
\Device\HarddiskVolume3\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlservr.exe, S-1-5-80-3880006512-4290199581-1648723128-3569869737-3631323133, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 7382, 0, 0, 8, 0, 0, 0, 0, 0, 3, 7390
vmmem, S-1-5-83-1-1345184531-1216450621-1748305323-4205298097, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 6574, 0, 0, 6, 0, 0, 0, 0, 0, 7, 6580
Unknown, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 0, b000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
\Device\HarddiskVolume3\Users\scottcha\Anaconda3\envs\Kivy\python.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 60018, b000000000, 0, 5780, 0, 125973, 0, 0, 0, 0, 0, 0, 0, 131753
Microsoft.Windows.ShellExperienceHost_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 58, 0, 0, 0, 199, 0, 0, 0, 168, 0, 257
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetSvcs] [hns], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 121, 185
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseNdr.exe, S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90
\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 33, 0, 0, 0, 0, 0, 0, 0, 36, 0, 33
\Device\HarddiskVolume3\Windows\System32\hvsirdpclient.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60018, b000000000, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112
\Device\HarddiskVolume3\Windows\System32\hvsirdpclient.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60018, b000000000, 0, 520, 0, 0, 0, 0, 0, 0, 0, 0, 15, 520
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseCncProxy.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 195, 0, 0, 0, 57, 0, 0, 0, 42, 30, 252
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 24, 0, 0, 0, 103, 0, 0, 0, 0, 5, 127
\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\surfaceservicenulldriver.inf_amd64_5010fd9a6f8fa5e7\SurfaceService.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
Microsoft.Windows.StartMenuExperienceHost_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 78, 0, 0, 0, 0, 0, 0, 0, 6, 13, 78
\Device\HarddiskVolume3\Windows\System32\services.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1460, 0, 0, 0, 0, 0, 0, 0, 402, 0, 1460
System, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 4234, 0, 0, 507, 2502, 0, 0, 0, 85, 39, 7243
\Device\HarddiskVolume3\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [TokenBroker], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 41, 0, 0, 0, 0, 0, 0, 0, 13, 0, 41
\Device\HarddiskVolume3\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 86, 0, 0, 0, 0, 0, 0, 0, 24, 0, 86
\Device\HarddiskVolume3\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [wscsvc], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 51, 0, 0, 0, 0, 0, 0, 0, 609, 0, 51
\Device\HarddiskVolume3\Windows\System32\lsass.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 53, 0, 0, 0, 0, 0, 0, 0, 23, 0, 53
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [BTAGService], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1616, 0, 0, 81, 1396, 0, 0, 0, 0, 79, 3093
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
Registry, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 0, 20
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume3\Windows\System32\spoolsv.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 40, 0, 0, 0, 0, 0, 0, 0, 17, 0, 40
\Device\HarddiskVolume3\Windows\System32\svchost.exe [wsappx] [AppXSvc], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 118, 0, 0, 24, 0, 0, 0, 0, 0, 0, 142
\Device\HarddiskVolume3\Program Files\Nexthink\Collector\Coordinator\nxtcoordinator.exe, S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 50, 93
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [WdiSystemHost], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [SysMain], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 1197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1197
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [gpsvc], S-1-5-18, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
\Device\HarddiskVolume3\Windows\System32\sihost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
\Device\HarddiskVolume3\Windows\System32\sihost.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:10:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60018, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
